ObjectName,reset,TypeOfEnergy,Details,ratingClassValue
102,Toutes-les-energies,NonRenouvelables,Petrole,,,1
103,Toutes-les-energies,NonRenouvelables,Petrole,,,1
104,Toutes-les-energies,NonRenouvelables,Petrole,,,1
105,Toutes-les-energies,NonRenouvelables,Petrole,,,1
106,Toutes-les-energies,NonRenouvelables,Petrole,,,1
107,Toutes-les-energies,NonRenouvelables,Petrole,,,1
108,Toutes-les-energies,NonRenouvelables,Petrole,,,1
109,Toutes-les-energies,NonRenouvelables,Petrole,,,1
110,Toutes-les-energies,NonRenouvelables,Petrole,,,1
111,Toutes-les-energies,NonRenouvelables,Petrole,,,1
112,Toutes-les-energies,NonRenouvelables,Petrole,,,1
113,Toutes-les-energies,NonRenouvelables,Petrole,,,1
114,Toutes-les-energies,NonRenouvelables,Petrole,,,1
115,Toutes-les-energies,NonRenouvelables,Petrole,,,1
116,Toutes-les-energies,NonRenouvelables,Petrole,,,1
117,Toutes-les-energies,NonRenouvelables,Petrole,,,1
118,Toutes-les-energies,NonRenouvelables,Petrole,,,1
119,Toutes-les-energies,NonRenouvelables,Petrole,,,1
120,Toutes-les-energies,NonRenouvelables,Petrole,,,1
121,Toutes-les-energies,NonRenouvelables,Petrole,,,1
122,Toutes-les-energies,NonRenouvelables,Petrole,,,1
123,Toutes-les-energies,NonRenouvelables,Petrole,,,1
124,Toutes-les-energies,NonRenouvelables,Petrole,,,1
125,Toutes-les-energies,NonRenouvelables,Petrole,,,1
126,Toutes-les-energies,NonRenouvelables,Petrole,,,1
127,Toutes-les-energies,NonRenouvelables,Petrole,,,1
128,Toutes-les-energies,NonRenouvelables,Petrole,,,1
129,Toutes-les-energies,NonRenouvelables,Petrole,,,1
130,Toutes-les-energies,NonRenouvelables,Petrole,,,1
131,Toutes-les-energies,NonRenouvelables,Petrole,,,1
132,Toutes-les-energies,NonRenouvelables,Petrole,,,1
133,Toutes-les-energies,NonRenouvelables,Petrole,,,1
134,Toutes-les-energies,NonRenouvelables,Petrole,,,1
135,Toutes-les-energies,NonRenouvelables,Petrole,,,1
136,Toutes-les-energies,NonRenouvelables,Petrole,,,1
137,Toutes-les-energies,NonRenouvelables,Petrole,,,1
138,Toutes-les-energies,NonRenouvelables,Petrole,,,1
139,Toutes-les-energies,NonRenouvelables,Petrole,,,1
140,Toutes-les-energies,NonRenouvelables,Petrole,,,1
141,Toutes-les-energies,NonRenouvelables,Petrole,,,1
142,Toutes-les-energies,NonRenouvelables,Petrole,,,1
143,Toutes-les-energies,NonRenouvelables,Petrole,,,1
144,Toutes-les-energies,NonRenouvelables,Petrole,,,1
145,Toutes-les-energies,NonRenouvelables,Petrole,,,1
146,Toutes-les-energies,NonRenouvelables,Charbon,,,1
147,Toutes-les-energies,NonRenouvelables,Charbon,,,1
148,Toutes-les-energies,NonRenouvelables,Charbon,,,1
149,Toutes-les-energies,NonRenouvelables,Charbon,,,1
150,Toutes-les-energies,NonRenouvelables,Charbon,,,1
151,Toutes-les-energies,NonRenouvelables,Charbon,,,1
152,Toutes-les-energies,NonRenouvelables,Charbon,,,1
153,Toutes-les-energies,NonRenouvelables,Charbon,,,1
154,Toutes-les-energies,NonRenouvelables,Charbon,,,1
155,Toutes-les-energies,NonRenouvelables,Charbon,,,1
156,Toutes-les-energies,NonRenouvelables,Charbon,,,1
157,Toutes-les-energies,NonRenouvelables,Charbon,,,1
158,Toutes-les-energies,NonRenouvelables,Charbon,,,1
159,Toutes-les-energies,NonRenouvelables,Charbon,,,1
160,Toutes-les-energies,NonRenouvelables,Charbon,,,1
161,Toutes-les-energies,NonRenouvelables,Charbon,,,1
162,Toutes-les-energies,NonRenouvelables,Charbon,,,1
163,Toutes-les-energies,NonRenouvelables,Charbon,,,1
164,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
165,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
166,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
167,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
168,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
169,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
170,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
171,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
172,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
173,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
174,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
175,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
176,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
177,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
178,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
179,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
180,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
181,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
182,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
183,Toutes-les-energies,NonRenouvelables,GazNaturel,,,1
184,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
185,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
186,Toutes-les-energies,NonRenouvelables,Nucleaire,,,1
187,Toutes-les-energies,Renouvelables,Hydraulique,,,1
188,Toutes-les-energies,Renouvelables,Hydraulique,,,1
189,Toutes-les-energies,Renouvelables,Hydraulique,,,1
190,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
191,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
192,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
193,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
194,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
195,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
196,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
197,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
198,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
199,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
200,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1
201,Toutes-les-energies,Renouvelables,Thermiques/Déchets,,,1